,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
1781,FA671217C0008,5700,Empty,Empty,Empty
1782,N6945017C8015,1700,Empty,Empty,Empty
1783,N6945008C4077,1700,Empty,Empty,Empty
1784,FA283520C0016,5700,Empty,Empty,Empty
1785,AZ000200303DGS03P03AZD0047,4740,0,$0,0%
1786,N4008014C2011,1700,Empty,Empty,Empty
1787,N6247023C0001,1700,Empty,Empty,Empty
1788,FA940123C0021,5700,Empty,Empty,Empty
1789,W912PP15C0006,2100,0,$0,0%
1790,F1461403C0008,5700,Empty,Empty,Empty
1791,N6945012C4566,1700,Empty,Empty,Empty
1792,GS10P05XAC0028,4740,0,$0,0%
1793,VA692C0017,3600,0,$0,0%
1794,HHSD200201034567C,7523,0,$0,0%
1795,INP16PC00752,1443,0,$0,0%
1796,W912DY17C0003,2100,0,$0,0%
1797,N6247318C2401,1700,Empty,Empty,Empty
1798,VA69DC0318,3600,,,
1799,N6247310C2610,1700,Empty,Empty,Empty
1800,W5J9JE12C0142,2100,0,$0,0%
1801,FA302024C0014,5700,Empty,Empty,Empty
1802,SMU30005C0009,1900,0,$0,0%
1803,GS10P11XJP0006,4740,Empty,Empty,Empty
1804,W917PM06C0007,2100,Empty,Empty,Empty
1805,140A0318C0007,1450,Empty,Empty,Empty
1806,INR10PC34R12,1425,Empty,Empty,Empty
1807,GS11P17YTC0044,4740,Empty,Empty,Empty
1808,GS01P13BZC0019,4740,Empty,Empty,Empty
1809,VA261C0642,3600,Empty,Empty,Empty
1810,W9124719C0017,2100,Empty,Empty,Empty
1811,W9127816C0020,2100,Empty,Empty,Empty
1812,W90U4210C4153,2100,Empty,Empty,Empty
1813,140P5219C0038,1443,Empty,Empty,Empty
1814,FA667504C0004,5700,Empty,Empty,Empty
1815,GS09P10WLC0021,4740,Empty,Empty,Empty
1816,VA24112C0182,3600,Empty,Empty,Empty
1817,W9128F14C0080,2100,Empty,Empty,Empty
1818,W911QY15C0124,2100,Empty,Empty,Empty
1819,W912DY22C0064,2100,Empty,Empty,Empty
1820,W9124Q06C0094,2100,Empty,Empty,Empty
1821,36C78624C0005,3600,Empty,Empty,Empty
1822,SP470215C0017,97AS,Empty,Empty,Empty
1823,VA255C0322,3600,,,
1824,FA304709C0034,5700,Empty,Empty,Empty
1825,V573C443,3600,0,$0,0%
1826,V246C00427,3600,0,$0,0%
1827,W912CN11C0029,2100,0,$0,0%
1828,GS04P06EWC0020,4740,0,$0,0%
1829,N6247311C0205,1700,Empty,Empty,Empty
1830,GS11P09YTC0432,4740,0,$0,0%
1831,W9124Q09C0629,2100,0,$0,0%
1832,VA25016C0111,3600,0,$0,0%
1833,W912DW15C0006,2100,173,$124.44 Million,250.8%
1834,140P6318C0006,1443,,,
1835,N6945013C3603,1700,Empty,Empty,Empty
1836,GS09P13WFC0018,4740,0,$0,0%
1837,DOLJ111A21709,1630,Empty,Empty,Empty
1838,FA521518C9005,5700,Empty,Empty,Empty
1839,N6945009C3106,1700,Empty,Empty,Empty
1840,F0260403C0050,5700,Empty,Empty,Empty
1841,AG4568C080085,12C2,0,$0,0%
1842,VA248C1378,3600,0,$0,0%
1843,N6945023C0080,1700,Empty,Empty,Empty
1844,N6945012C5822,1700,Empty,Empty,Empty
1845,N6945016C4142,1700,Empty,Empty,Empty
1846,N6246705C3708,1700,Empty,Empty,Empty
1847,GS09P07WJC0018,4740,0,$0,0%
1848,DJF171200K0005770,1549,,,
1849,AG83A7C170011,12C2,,,
1850,00671200309DV671C6268A,3600,0,$0,0%
1851,VA608241C0018,3600,0,$0,0%
1852,GS04P07EXC0112,4740,0,$0,0%
1853,N6945007C1272,1700,Empty,Empty,Empty
1854,N4425508C6008,1700,Empty,Empty,Empty
1855,W91B4L10C0126,2100,0,$0,0%
1856,VA248C1079,3600,0,$0,0%
1857,W917PM07C0069,2100,0,$0,0%
1858,N6274210C1302,1700,Empty,Empty,Empty
1859,INP15PC00397,1443,0,$0,0%
1860,36C24823C0010,3600,0,$0,0%
1861,DTFANE07C00014,6920,0,$0,0%
1862,N6274217C1309,1700,Empty,Empty,Empty
1863,VA258C0220,3600,0,$0,0%
1864,W9123819C0046,2100,,,
1865,W9124218C5003,2100,,,
1866,W5J9JE12C0110,2100,Empty,Empty,Empty
1867,W91QEY10C0025,2100,Empty,Empty,Empty
1868,47PD0322C0002,4740,Empty,Empty,Empty
1869,VA258RA0295,3600,Empty,Empty,Empty
1870,W9115108C0038,2100,Empty,Empty,Empty
1871,VA24914C0174,3600,Empty,Empty,Empty
1872,INPC1211050905,1443,0,$0,0%
1873,W912QR11C0024,2100,101,$38.35 Million,279.2%
1874,W9115117C0035,2100,0,$0,0%
1875,DTFACN16C00057,6920,,,
1876,VA258C0059,3600,0,$0,0%
1877,NNL14AA13C,8000,0,$0,0%
1878,36C24818C0144,3600,0,$0,0%
1879,W912DW08C0020,2100,0,$0,0%
1880,GS01P10BZC0002,4740,0,$0,0%
1881,47PM0223C0008,4740,,,
1882,GS04P13EXC0062,4740,0,$0,0%
1883,DOCSB134110CN0067,1341,0,$0,0%
1884,W912PL10C0016,2100,0,$0,0%
1885,W9128A09C0021,2100,0,$0,0%
1886,36C26119C0031,3600,,,
1887,W9127822C0007,2100,,,
1888,W914NS05C8106,2100,0,$0,0%
1889,W9124908C0002,2100,0,$0,0%
1890,VA249C0731,3600,0,$0,0%
1891,N3319110C1476,1700,Empty,Empty,Empty
1892,N6945024C0016,1700,Empty,Empty,Empty
1893,GS06P07GZC0006,4740,0,$0,0%
1894,N6945013C3569,1700,Empty,Empty,Empty
1895,N6945013C6833,1700,Empty,Empty,Empty
1896,FA820104C0037,5700,Empty,Empty,Empty
1897,N4008518C3010,1700,Empty,Empty,Empty
1898,FA441822C0020,5700,Empty,Empty,Empty
1899,FA441812C0023,5700,Empty,Empty,Empty
1900,GS11P15YTC7010,4740,0,$0,0%
1901,75N99023C00076,7529,,,
1902,DOLJ121A21919,1630,Empty,Empty,Empty
1903,W912JM08C0007,2100,0,$0,0%
1904,N4008012C0517,1700,Empty,Empty,Empty
1905,N6247700C0007,1700,Empty,Empty,Empty
1906,HQ005004C0006,97F5,Empty,Empty,Empty
1907,W5K9FH11C0130,2100,0,$0,0%
1908,FA667515C0008,5700,Empty,Empty,Empty
1909,FA302005C0005,5700,Empty,Empty,Empty
1910,N4008009C1013,1700,Empty,Empty,Empty
1911,GS03P11QKC0045,4740,0,$0,0%
1912,36C25619C0084,3600,,,
1913,36C25820C0049,3600,0,$0,0%
1914,N4008015C0165,1700,Empty,Empty,Empty
1915,GS09P08KZC0026,4740,,,
1916,N4008509C0031,1700,Empty,Empty,Empty
1917,N4008019C0502,1700,Empty,Empty,Empty
1918,HQ003422C0120,97F5,Empty,Empty,Empty
1919,GS08P10JBC0120,4740,Empty,Empty,Empty
1920,VA24112C0234,3600,Empty,Empty,Empty
1921,VA24412C0521,3600,Empty,Empty,Empty
1922,N4008013C0508,1700,Empty,Empty,Empty
1923,36C25020C0215,3600,Empty,Empty,Empty
1924,GS03P05CDC0004,4740,Empty,Empty,Empty
1925,V691C06008A,3600,Empty,Empty,Empty
1926,VA250C0293,3600,Empty,Empty,Empty
1927,W912P909C0429,2100,Empty,Empty,Empty
1928,VA642C90508,3600,Empty,Empty,Empty
1929,36E77619C0040,3600,Empty,Empty,Empty
1930,N4008307C0006,1700,Empty,Empty,Empty
1931,AG32SCC150073,12H2,Empty,Empty,Empty
1932,47PD0218C0012,4740,Empty,Empty,Empty
1933,47PE0720C0014,4740,,,
1934,140P5321C0003,1443,,,
1935,36C25621C0047,3600,0,$0,0%
1936,GS07P14URP0029,4740,0,$0,0%
1937,36C25922C0074,3600,0,$0,0%
1938,VA24112C0094,3600,0,$0,0%
1939,VA26316C0025,3600,0,$0,0%
1940,2032H323C00028,2001,,,
1941,47PK1519C0021,4740,,,
1942,VA260C0189,3600,0,$0,0%
1943,W564KV22C0043,2100,,,
1944,VA24913C0181,3600,0,$0,0%
1945,DJBP0700CCRD220003,1540,0,$0,0%
1946,531A200306D5052B133004,12C2,0,$0,0%
1947,N6247308C7722,1700,Empty,Empty,Empty
1948,VA246C0593,3600,0,$0,0%
1949,W912QG16C0008,2100,,,
1950,V10N3C3408A,3600,0,$0,0%
1951,70US0918C70090008,7009,0,$0,0%
1952,W917BG06C0007,2100,0,$0,0%
1953,GS01P09NLC0078,4740,0,$0,0%
1954,W912DY14C0034,2100,0,$0,0%
1955,FA570012C0006,5700,Empty,Empty,Empty
1956,F1162303C0013,5700,Empty,Empty,Empty
1957,GS04P06REC0031,4740,0,$0,0%
1958,DTFANE09C00085,6920,0,$0,0%
1959,FA570217C0019,5700,Empty,Empty,Empty
1960,00623200308DV623C689,3600,0,$0,0%
1961,N6247312C4018,1700,Empty,Empty,Empty
1962,VA241C1187,3600,0,$0,0%
1963,V649C70205,3600,0,$0,0%
1964,W15QKN17C1053,2100,1,"$797,651",87.1%
1965,36C24723C0034,3600,0,$0,0%
1966,33301119CFC2054LS,3355,Empty,Empty,Empty
1967,W911S823C0017,2100,Empty,Empty,Empty
1968,W917BE06C0077,2100,Empty,Empty,Empty
1969,N6945013C6329,1700,Empty,Empty,Empty
1970,F0960903C0023,5700,Empty,Empty,Empty
1971,N4008312C1024,1700,Empty,Empty,Empty
1972,FA468623C0003,5700,Empty,Empty,Empty
1973,N6247306C6020,1700,Empty,Empty,Empty
1974,N6247314C2809,1700,Empty,Empty,Empty
1975,F3861003C0008,5700,Empty,Empty,Empty
1976,W50S8221C0001,2100,Empty,Empty,Empty
1977,FA810119CA014,5700,Empty,Empty,Empty
1978,W91GXE09C0008,2100,Empty,Empty,Empty
1979,N6945007C2570,1700,Empty,Empty,Empty
1980,FA813721C0033,5700,Empty,Empty,Empty
1981,DAHA2403C0007,2100,Empty,Empty,Empty
1982,DACA4503C0012,2100,0,$0,0%
1983,GS01P08NFC0006,4740,0,$0,0%
1984,GS03P11DXC0018,4740,Empty,Empty,Empty
1985,W9124719C0004,2100,,,
1986,VA259C0939,3600,0,$0,0%
1987,AG82X9C060296,12C2,0,$0,0%
1988,VA261C0661,3600,0,$0,0%
1989,W9124Q07C0582,2100,0,$0,0%
1990,W912EK20C0031,2100,,,
1991,VA69DC0865,3600,0,$0,0%
1992,GS04P09EXC0035,4740,0,$0,0%
1993,GS11P09MAM0255,4740,0,$0,0%
1994,GS08P12JFC0034,4740,0,$0,0%
1995,GS10P11LTC0063,4740,0,$0,0%
1996,VA25917C0197,3600,Empty,Empty,Empty
1997,VA263C1023,3600,0,$0,0%
1998,36C25620C0067,3600,0,$0,0%
1999,47PM0221C0019,4740,,,
2000,W911S718C0019,2100,0,$0,0%
2001,47PM0420C0004,4740,,,
2002,VA701C0072,3600,0,$0,0%
2003,N4008012C1034,1700,Empty,Empty,Empty
2004,GS04P13RDC0003,4740,0,$0,0%
2005,GS04P11EXC0020,4740,Empty,Empty,Empty
2006,W912DS13C0007,2100,0,$0,0%
2007,V671C6728A,3600,,,
2008,AG32SCC130034,12H2,0,$0,0%
2009,36C77622C0159,3600,,,
2010,1605AE23C0003,1605,Empty,Empty,Empty
2011,FA488709C0034,5700,Empty,Empty,Empty
2012,AG9360C090008,12C2,0,$0,0%
2013,W917BK09C0027,2100,0,$0,0%
2014,FA570815C0006,5700,Empty,Empty,Empty
2015,GS08P07JBP0036,4740,0,$0,0%
2016,N3654A08C8006,1700,Empty,Empty,Empty
2017,GS10P13XJC0031,4740,0,$0,0%
2018,GS11P17YTC0014,4740,,,
2019,FA481919CA032,5700,Empty,Empty,Empty
2020,FA440709C0026,5700,Empty,Empty,Empty
2021,N4008012C4426,1700,Empty,Empty,Empty
2022,W9136404C0009,2100,Empty,Empty,Empty
2023,FA930118C0006,5700,Empty,Empty,Empty
2024,FA301021C0009,5700,Empty,Empty,Empty
2025,N6945009C3596,1700,Empty,Empty,Empty
2026,N6945024C0066,1700,Empty,Empty,Empty
2027,W912L920C0011,2100,Empty,Empty,Empty
2028,VA25012C0107,3600,Empty,Empty,Empty
2029,N6247306C6333,1700,Empty,Empty,Empty
2030,N6945009C4114,1700,Empty,Empty,Empty
2031,GS11P11MAM0338,4740,Empty,Empty,Empty
2032,DOCSB134111CN0061,1341,Empty,Empty,Empty
2033,W9124M11C0047,2100,Empty,Empty,Empty
2034,W912JB15C4007,2100,Empty,Empty,Empty
2035,FA670306C0005,5700,Empty,Empty,Empty
2036,36C24822C0023,3600,Empty,Empty,Empty
2037,N6247311C4204,1700,Empty,Empty,Empty
2038,N6247310C2024,1700,Empty,Empty,Empty
2039,N4008514C9106,1700,Empty,Empty,Empty
2040,N6945018C5633,1700,Empty,Empty,Empty
2041,FA483010C0006,5700,Empty,Empty,Empty
2042,VA250C0663,3600,Empty,Empty,Empty
2043,AG82HW5082HW51400,12H2,0,$0,0%
2044,75D30120C08066,7523,,,
2045,VA255C0012,3600,0,$0,0%
2046,W9127S08C6001,2100,0,$0,0%
2047,W912JV16C7003,2100,0,$0,0%
2048,W912DQ23C4035,2100,,,
2049,36C25918C0289,3600,0,$0,0%
2050,FA813721C0025,5700,Empty,Empty,Empty
2051,AG3K15C100039,12H2,0,$0,0%
2052,VA249C0258,3600,,,
2053,V69DC6248A,3600,Empty,Empty,Empty
2054,GS03P04DXC0020,4740,0,$0,0%
2055,VA256C0002,3600,0,$0,0%
2056,VA244C0905,3600,0,$0,0%
2057,N4008515C7516,1700,Empty,Empty,Empty
2058,GS01P10BZC0015,4740,0,$0,0%
2059,VA250C0398,3600,,,
2060,W5J9JE18C0006,2100,,,
2061,FA282319CA064,5700,Empty,Empty,Empty
2062,36C24620C0022,3600,0,$0,0%
2063,W911SA20C2008,2100,,,
2064,N4008510C3010,1700,Empty,Empty,Empty
2065,W912L604C0006,2100,0,$0,0%
2066,36E77620C0078,3600,0,$0,0%
2067,36C77623C0094,3600,,,
2068,GS09P06KLC3013,4740,Empty,Empty,Empty
2069,VA251C1094,3600,0,$0,0%
2070,N0042123C0043,1700,Empty,Empty,Empty
2071,GS09P07WDC0014,4740,0,$0,0%
2072,FA667507C0010,5700,Empty,Empty,Empty
2073,47PD1219C0016,4740,,,
2074,W911KB19C0019,2100,,,
2075,70Z08718CPJT13700,7008,,,
2076,1305M420CNAAJ0087,1330,,,
2077,0536CW10513,3300,0,$0,0%
2078,N3654A08C5010,1700,Empty,Empty,Empty
2079,N6247310C1005,1700,Empty,Empty,Empty
2080,SP470216C0019,97AS,Empty,Empty,Empty
2081,FA300205C0008,5700,Empty,Empty,Empty
2082,N4008509C7017,1700,Empty,Empty,Empty
2083,N6246705C0202,1700,Empty,Empty,Empty
2084,FA665610C0003,5700,Empty,Empty,Empty
2085,W912BU04C0014,2100,Empty,Empty,Empty
2086,W912PP06C0005,2100,0,$0,0%
2087,W912DR10C0064,2100,0,$0,0%
2088,70LGLY24CSSB00001,7015,,,
2089,W9128A08C0005,2100,0,$0,0%
2090,N4008312C1013,1700,Empty,Empty,Empty
2091,VA247C0837,3600,0,$0,0%
2092,N0017422C0012,1700,Empty,Empty,Empty
2093,VA255C0025,3600,0,$0,0%
2094,GS11P10YEC0192,4740,0,$0,0%
2095,FA441704C0002,5700,Empty,Empty,Empty
2096,GS11P12ZGC0103,4740,0,$0,0%
2097,FA810119CA032,5700,Empty,Empty,Empty
2098,N6945007C6330,1700,Empty,Empty,Empty
2099,FA667519CA001,5700,Empty,Empty,Empty
2100,GS09P10WBC0025,4740,0,$0,0%
2101,W911XK12C0017,2100,0,$0,0%
2102,W25G1V11C0004,2100,0,$0,0%
2103,INF12PC00070,1448,0,$0,0%
2104,GS04P16EXC7093,4740,0,$0,0%
2105,47PK1020C0010,4740,,,
2106,W912DR24C0041,2100,0,$0,0%
2107,N6247308C8216,1700,Empty,Empty,Empty
2108,AG32SCC140113,12H2,0,$0,0%
2109,VA263C0042,3600,0,$0,0%
2110,W912QR10C0035,2100,0,$0,0%
2111,VA246C0646,3600,0,$0,0%
2112,V247C0234,3600,0,$0,0%
2113,W91QV115C0101,2100,0,$0,0%
2114,N6945019C2508,1700,Empty,Empty,Empty
2115,47PD0222C0005,4740,,,
2116,VA263RA0891,3600,0,$0,0%
2117,INLHAC073019,1422,0,$0,0%
2118,V652C0320,3600,0,$0,0%
2119,VA528C0700,3600,0,$0,0%
2120,GS03P12QKC0083,4740,0,$0,0%
2121,N6871105C1006,1700,Empty,Empty,Empty
2122,INF16PC00153,1448,0,$0,0%
2123,INF15PC00063,1448,0,$0,0%
2124,140P8624C0010,1443,,,
2125,N6945012C4567,1700,Empty,Empty,Empty
2126,W9123804C0025,2100,,,
2127,VA261C1118,3600,Empty,Empty,Empty
2128,VA25916C0004,3600,Empty,Empty,Empty
2129,VA26214C0084,3600,Empty,Empty,Empty
2130,N4008517C8325,1700,Empty,Empty,Empty
2131,VA24615C0088,3600,Empty,Empty,Empty
2132,VA786A12C0006,3600,Empty,Empty,Empty
2133,GS01P07NLM0020,4740,Empty,Empty,Empty
2134,W912QR07C0034,2100,Empty,Empty,Empty
2135,W912EK17C0067,2100,Empty,Empty,Empty
2136,N6247318C1025,1700,Empty,Empty,Empty
2137,W912DR20C0070,2100,Empty,Empty,Empty
2138,DOLJ041A00022,1630,Empty,Empty,Empty
2139,W912QR11C0028,2100,Empty,Empty,Empty
2140,N6945019C0124,1700,Empty,Empty,Empty
2141,FA850111C0059,5700,Empty,Empty,Empty
2142,N3319115C1208,1700,Empty,Empty,Empty
2143,N6247307C6421,1700,Empty,Empty,Empty
2144,GS08P16VJC7007,4740,Empty,Empty,Empty
2145,W917BE10C0003,2100,Empty,Empty,Empty
2146,V693C495,3600,Empty,Empty,Empty
2147,GS11P17NWC0024,4740,Empty,Empty,Empty
2148,47PD0121C0002,4740,Empty,Empty,Empty
2149,FA860112C0305,5700,Empty,Empty,Empty
2150,VA249C0485,3600,Empty,Empty,Empty
2151,N4008519C9124,1700,Empty,Empty,Empty
2152,DOLJ051A20211,1630,Empty,Empty,Empty
2153,FA860109C0072,5700,Empty,Empty,Empty
2154,HQ003409L3016,97F5,Empty,Empty,Empty
2155,N6274215C1305,1700,Empty,Empty,Empty
2156,N6871102C0035,1700,Empty,Empty,Empty
2157,W9127804C0063,2100,0,$0,0%
2158,FA282324C0042,5700,Empty,Empty,Empty
2159,FA480010C0017,5700,Empty,Empty,Empty
2160,36E77619C0027,3600,0,$0,0%
2161,FA468610C0009,5700,Empty,Empty,Empty
2162,W9124Q06C0006,2100,0,$0,0%
2163,ST000200304DGS05P03STM0037,4740,0,$0,0%
2164,V598C1110,3600,0,$0,0%
2165,INL11PC00139,1422,0,$0,0%
2166,F0561103C0039,5700,Empty,Empty,Empty
2167,N6945010C1257,1700,Empty,Empty,Empty
2168,N6945007C1770,1700,Empty,Empty,Empty
2169,W5J9JE12C0132,2100,0,$0,0%
2170,W912DY20C0053,2100,0,$0,0%
2171,36C25622C0050,3600,0,$0,0%
2172,N4008517C5341,1700,Empty,Empty,Empty
2173,W917BE09C0032,2100,Empty,Empty,Empty
2174,36C26225C0071,3600,0,$0,0%
2175,W91QV116C0104,2100,0,$0,0%
2176,W917BK06C0010,2100,0,$0,0%
2177,VA257P00848A,3600,0,$0,0%
2178,N6247320C0003,1700,Empty,Empty,Empty
2179,W5J9JE12C0143,2100,0,$0,0%
2180,GS10P05XAC0024,4740,Empty,Empty,Empty
2181,47PE0122C0006,4740,,,
2182,INF601814C056,1448,0,$0,0%
2183,N4008517C0555,1700,Empty,Empty,Empty
2184,36C25520C0003,3600,0,$0,0%
2185,W912PL10C0010,2100,0,$0,0%
2186,1282BH19C0004,12C2,,,
2187,GS09P10WBC0042,4740,0,$0,0%
2188,W15QKN20C5046,2100,,,
2189,W912DR23C0058,2100,,,
2190,N4008508C8021,1700,Empty,Empty,Empty
2191,W9126G13C0005,2100,0,$0,0%
2192,W912DY22C0030,2100,,,
2193,W9115110C0172,2100,0,$0,0%
2194,FA304713C0030,5700,Empty,Empty,Empty
2195,VA24414C0415,3600,0,$0,0%
2196,W9124Q06C0185,2100,,,
2197,FA460810C0008,5700,Empty,Empty,Empty
2198,FA441706C0011,5700,Empty,Empty,Empty
2199,N4008020C0001,1700,Empty,Empty,Empty
2200,FA283523C0001,5700,Empty,Empty,Empty
2201,36C24124C0006,3600,0,$0,0%
2202,FA480309C0029,5700,Empty,Empty,Empty
2203,FA481922C0015,5700,Empty,Empty,Empty
2204,36C26222C0146,3600,0,$0,0%
2205,W5K9FH13C0017,2100,0,$0,0%
2206,2032H323C00022,2001,,,
2207,VA246C0579,3600,0,$0,0%
2208,FA441708C0011,5700,Empty,Empty,Empty
2209,GS09P09WRC0029,4740,0,$0,0%
2210,47PK1422C0002,4740,,,
2211,VA241C2271,3600,0,$0,0%
2212,W9125F04C0002,2100,0,$0,0%
2213,FA488723C0014,5700,Empty,Empty,Empty
2214,GS11P10MAM0379,4740,0,$0,0%
2215,N6945017C5657,1700,Empty,Empty,Empty
2216,N6247002C3580,1700,Empty,Empty,Empty
2217,N6246705C6451,1700,Empty,Empty,Empty
2218,N4425514C6031,1700,Empty,Empty,Empty
2219,GS03P10QPP0016,4740,0,$0,0%
2220,HSBP1017C00142,7014,,,
2221,INP14PC00706,1443,,,
2222,N6247309C1823,1700,Empty,Empty,Empty
2223,W912CG04C0004,2100,0,$0,0%
2224,W912QM15C0006,2100,Empty,Empty,Empty
2225,V512C70034,3600,Empty,Empty,Empty
2226,W50S8720C5002,2100,0,$0,0%
2227,W9127809C0074,2100,Empty,Empty,Empty
2228,W912QR11C0057,2100,0,$0,0%
2229,VA69D15C0063,3600,0,$0,0%
2230,FA704604C0007,5700,Empty,Empty,Empty
2231,GS03P08CDC0036,4740,0,$0,0%
2232,GS05P16FBC7002,4740,,,
2233,VA261C0480,3600,0,$0,0%
2234,W50S8Y24C0001,2100,0,$0,0%
2235,V636C1038,3600,0,$0,0%
2236,W9124Q05C0305,2100,0,$0,0%
2237,VA25916C0074,3600,0,$0,0%
2238,VA259C0791,3600,0,$0,0%
2239,GS11P08YEC0133,4740,0,$0,0%
2240,FA488516C0001,5700,Empty,Empty,Empty
2241,GS11P12MAM0115,4740,0,$0,0%
2242,VA243C0569,3600,,,
2243,W9124G10C0003,2100,Empty,Empty,Empty
2244,W912GB20C0033,2100,Empty,Empty,Empty
2245,SP310006C0013,97AS,Empty,Empty,Empty
2246,47PF0017C0042,4740,Empty,Empty,Empty
2247,N6134020C0030,1700,Empty,Empty,Empty
2248,SAQMMA15C0103,1900,Empty,Empty,Empty
2249,W912DR17C0020,2100,Empty,Empty,Empty
2250,DACA0903C0013,2100,Empty,Empty,Empty
2251,FA441805C0004,5700,Empty,Empty,Empty
2252,N6945009C2525,1700,Empty,Empty,Empty
2253,FA485506C0024,5700,Empty,Empty,Empty
2254,FA460809C0037,5700,Empty,Empty,Empty
2255,FA813721C0020,5700,Empty,Empty,Empty
2256,N6247310C2007,1700,Empty,Empty,Empty
2257,12905B22C0003,12H2,Empty,Empty,Empty
2258,N4008509C3222,1700,Empty,Empty,Empty
2259,VA259C0340,3600,Empty,Empty,Empty
2260,DTFASW10C00120,6920,Empty,Empty,Empty
2261,GS06P10GYC0039N,4740,Empty,Empty,Empty
2262,GS11P09ZGC0121,4740,Empty,Empty,Empty
2263,N6246703C0056,1700,Empty,Empty,Empty
2264,DOCSB134108CN0012,1341,Empty,Empty,Empty
2265,W912DY15C0073,2100,Empty,Empty,Empty
2266,GS11P15MKC0006,4740,0,$0,0%
2267,W5J9JE16C0015,2100,,,
2268,47PJ0020C0033,4740,,,
2269,W90U4210C4070,2100,0,$0,0%
2270,VA24613C0003,3600,0,$0,0%
2271,GS11P15MAC0018,4740,0,$0,0%
2272,697DCK24C00163,6920,,,
2273,N6945011C5068,1700,Empty,Empty,Empty
2274,0336CC10124,3300,0,$0,0%
2275,VA261RA0827,3600,Empty,Empty,Empty
2276,W5KA4N13C0001,2100,0,$0,0%
2277,VA786AC0353,3600,,,
2278,W912DW09C0009,2100,0,$0,0%
2279,GS09P05WMC0040,4740,0,$0,0%
2280,GS06P17TEC0012,4740,,,
2281,INL17PC00046,1422,,,
2282,47PK0524C0001,4740,,,
2283,HHSN292200800008C,7529,0,$0,0%
2284,GS04P15EXC0198,4740,0,$0,0%
2285,W912DW09C0004,2100,0,$0,0%
2286,N4008515C6400,1700,Empty,Empty,Empty
2287,W9123817C0026,2100,0,$0,0%
2288,VA24612C0106,3600,0,$0,0%
2289,GS11P06YEC0030,4740,0,$0,0%
2290,W912CG09C0005,2100,0,$0,0%
2291,GS11P11YEC0202,4740,0,$0,0%
2292,36C24619C0127,3600,0,$0,0%
2293,W9124R08C0026,2100,0,$0,0%
2294,W912BV17C0005,2100,,,
2295,6923G223C000007,6938,,,
2296,W91B4N11C8147,2100,0,$0,0%
2297,W917BK05C0036,2100,0,$0,0%
2298,VA244C0463,3600,Empty,Empty,Empty
2299,0536CW10015,3300,Empty,Empty,Empty
2300,W912DR23C0001,2100,Empty,Empty,Empty
2301,AG63PXC060017,12C2,Empty,Empty,Empty
2302,GS03P10AZC0051,4740,Empty,Empty,Empty
2303,W5J9JE11C0179,2100,Empty,Empty,Empty
2304,W912HN14C0022,2100,Empty,Empty,Empty
2305,INN10PC18328,1406,Empty,Empty,Empty
2306,VA52812C0113,3600,Empty,Empty,Empty
2307,V689C966,3600,Empty,Empty,Empty
2308,GS09P13NPC0020,4740,,,
2309,W9128F15C0023,2100,0,$0,0%
2310,W91QF523C0021,2100,,,
2311,70B02C19C00000130,7014,,,
2312,W50S6Z20C0004,2100,0,$0,0%
2313,SGE50009C0009,1900,,,
2314,GS04P10EWD0010,4740,0,$0,0%
2315,N6945010C1757,1700,Empty,Empty,Empty
2316,GS11P14ZGC0131,4740,,,
2317,GS04P07EXC0005,4740,0,$0,0%
2318,VA24313C0169,3600,0,$0,0%
2319,INF201817C014,1448,0,$0,0%
2320,W9126G13C0069,2100,0,$0,0%
2321,KY000200307DGS09P03KYC0066,4740,0,$0,0%
2322,FA449720C0009,5700,Empty,Empty,Empty
2323,GS04P07RAP0077,4740,0,$0,0%
2324,W912BU20C0070,2100,0,$0,0%
2325,SP330024C0003,97AS,Empty,Empty,Empty
2326,GS11P09YTC0448,4740,0,$0,0%
2327,GS11P07MKC0096,4740,,,
2328,N6945019C8418,1700,Empty,Empty,Empty
2329,F4561303CB004,5700,Empty,Empty,Empty
2330,N6246795C2739,1700,Empty,Empty,Empty
2331,VA69D13C0246,3600,0,$0,0%
2332,F4161203C0022,5700,Empty,Empty,Empty
2333,N4008009C0169,1700,Empty,Empty,Empty
2334,N4008009C4403,1700,Empty,Empty,Empty
2335,W912P509C0006,2100,0,$0,0%
2336,W91B4M09C4189,2100,,,
2337,VA249RA0842,3600,0,$0,0%
2338,AG82B1C100394,12C2,,,
2339,GS08P09VPC0009,4740,0,$0,0%
2340,VA24112C0208,3600,0,$0,0%
2341,W911QX08C0061,2100,0,$0,0%
2342,GS09P12WJC0024,4740,0,$0,0%
2343,VA600C0025,3600,0,$0,0%
2344,HSCG4210CPFC029,7008,0,$0,0%
2345,DJFA5N0511900,1549,Empty,Empty,Empty
2346,FA940106C0008,5700,Empty,Empty,Empty
2347,15B41920CV7M40004,1540,Empty,Empty,Empty
2348,W9128F23C0014,2100,Empty,Empty,Empty
2349,W917PM05C0029,2100,Empty,Empty,Empty
2350,INF10PC75185,1448,Empty,Empty,Empty
2351,W9128F12C0003,2100,Empty,Empty,Empty
2352,GS08P12JFC0125,4740,Empty,Empty,Empty
2353,N6247309C1820,1700,Empty,Empty,Empty
2354,GS09P12KZC0028,4740,Empty,Empty,Empty
2355,INPC1780050012,1443,Empty,Empty,Empty
